OTUID,Phylum,INDO12S1A,INDO12S1B,INDO12S1C,INDO12S2A,INDO12S2B,INDO12S2C,INDO13S1A,INDO13S1B,INDO13S1C
CE03100M3_0_ID19060,Unidentified,0,1.49E-06,0,0,0,1.29E-06,0,0,0
CE03100M3_0_ID195760,Unidentified,0,2.98E-06,0,0,0,0,0,0,0
CE03100M3_0_ID209837,Fungi,0,1.49E-06,0,0,0,1.66E-06,0,0,0
CE03100M3_0_ID211089,Unidentified,0,1.49E-06,0,0,0,0,0,0,1.54E-06
CE03100M3_0_ID212518,Unidentified,0,1.49E-06,0,0,0,0,7.73E-07,0,0
CE03100M3_0_ID219667,Unidentified,0,2.98E-06,0,0,0,0,0,0,0
CE03100M3_0_ID24084,Unidentified,0,1.49E-06,0,0,0,0,0,5.33E-06,0
CE03100M3_0_ID25395,Unidentified,0,1.49E-06,0,0,0,0,7.73E-07,0,0
CE03100M3_0_ID29467,Unidentified,0,2.98E-06,0,0,0,0,0,0,0
CE03100M3_0_ID35436,Unidentified,0,2.98E-06,0,0,0,0,0,0,0
CE03100M3_0_ID41301,Unidentified,0,2.98E-06,0,0,0,0,0,0,0
CE03100M3_0_ID5329,Unidentified,0,2.98E-06,0,0,0,0,0,0,0
CE03100M3_0_ID57846,Unidentified,0,1.49E-06,0,2.99E-06,0,0,0,0,0
CE03100M3_0_ID58680,Unidentified,0,1.49E-06,0,0,0,0,7.73E-07,0,0
CE03100M3_0_ID72471,Unidentified,0,1.49E-06,0,0,0,0,7.73E-07,0,0
CE03100M3_0_ID89395,Unidentified,0,2.98E-06,0,0,0,0,0,0,0
CE03100M4_0_ID100997,Unidentified,0,2.98E-06,0,0,0,0,0,0,0
CE03100M4_0_ID118116,Unidentified,0,1.49E-06,0,0,0,0,7.73E-07,0,0
CE03100M4_0_ID123836,Unidentified,0,1.49E-06,0,0,0,1.29E-06,0,0,0
CE03100M4_0_ID140459,Unidentified,0,1.49E-06,0,0,0,0,1.71E-06,0,0
CE03100M4_0_ID143816,Unidentified,0,1.49E-06,0,0,0,0,7.73E-07,0,0
CE03100M4_0_ID14713,Unidentified,0,1.49E-06,0,0,0,0,1.71E-06,0,0
CE03100M4_0_ID149563,Unidentified,0,1.49E-06,0,0,0,0,1.71E-06,0,0
CE03100M4_0_ID156701,Unidentified,0,1.49E-06,0,0,0,0,7.73E-07,0,0
CE03100M4_0_ID157751,Annelida,0,1.49E-06,2.63E-06,0,0,0,0,0,0
CE03100M4_0_ID168244,Unidentified,0,1.49E-06,0,0,0,1.29E-06,0,0,0
CE03100M4_0_ID176154,Unidentified,0,1.49E-06,3.93E-06,0,0,0,0,0,0
CE03100M4_0_ID180260,Unidentified,0,1.49E-06,3.93E-06,0,0,0,0,0,0
CE03100M4_0_ID188874,Unidentified,0,1.49E-06,0,0,0,0,1.71E-06,0,0
CE03100M4_0_ID200848,Unidentified,0,1.49E-06,0,0,0,0,7.73E-07,0,0
CE03100M4_0_ID207174,Unidentified,0,1.49E-06,0,0,0,1.29E-06,0,0,0
CE03100M4_0_ID210114,Unidentified,0,1.49E-06,0,0,0,0,7.73E-07,0,0
CE03100M4_0_ID212410,Bryozoa,0,1.49E-06,0,0,0,1.29E-06,0,0,0
CE03100M4_0_ID216518,Unidentified,0,1.49E-06,0,0,0,1.29E-06,0,0,0
CE03100M4_0_ID58751,Unidentified,0,7.76E-06,0,0,0,0,0,0,0
CE03100M4_0_ID60810,Cnidaria,0,1.49E-06,0,0,0,0,0,5.33E-06,0
CE03100M4_0_ID61520,Unidentified,0,1.49E-06,3.93E-06,0,0,0,0,0,0
CE03100M4_0_ID61721,Unidentified,0,1.49E-06,3.93E-06,0,0,0,0,0,0
CE03100M4_0_ID74234,Unidentified,0,1.49E-06,0,0,0,0,7.73E-07,0,0
CE03100M4_0_ID78579,Unidentified,0,1.49E-06,0,0,4.00E-06,0,0,0,0
CE03100M4_0_ID89304,Fungi,0,1.49E-06,0,0,0,1.29E-06,0,0,0
CE03500M1_0_ID100014,Unidentified,0,1.25E-05,0,0,0,0,0,0,0
CE03500M1_0_ID29209,Rhodophyta,0,6.27E-06,3.17E-06,0,0,0,0,0,0
CE03BSM1_0_ID142263,Unidentified,0,8.63E-06,0,0,0,0,0,0,0
CE03BSM1_0_ID186649,Unidentified,0,8.63E-06,0,0,0,0,0,0,0
CE03BSM1_0_ID189974,Unidentified,0,8.63E-06,0,0,0,0,0,0,0
GUA02A100M5_0_ID130692,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
GUA02A100M5_0_ID168373,Unidentified,0,0,3.93E-06,0,0,1.18E-06,0,0,0
GUA05ABSM7_0_ID115201,Unidentified,0,0,6.33E-06,0,0,0,0,0,0
GUA05BBSM1_0_ID127952,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
GUA08BBSM7_0_ID40306,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
HAW24CBSM7_0_ID118296,Unidentified,0,0,0,0,0,0,0,0,3.09E-06
IND04100M1_0_ID122517,Unidentified,0,0,0,2.99E-06,0,0,7.73E-07,0,0
IND04100M1_0_ID141420,Arthropoda,0,0,0,2.99E-06,0,0,7.73E-07,0,0
IND04100M1_0_ID161670,Arthropoda,0,0,0,2.99E-06,0,1.29E-06,0,0,0
IND04100M1_0_ID178013,Unidentified,0,0,0,2.99E-06,0,0,7.73E-07,0,0
IND04100M1_0_ID184440,Unidentified,0,0,0,2.99E-06,0,0,7.73E-07,0,0
IND04100M1_0_ID205728,Unidentified,0,0,0,6.00E-06,0,0,0,0,0
IND04100M1_0_ID210339,Unidentified,0,0,0,2.99E-06,0,0,0,0,4.30E-06
IND04100M1_0_ID22572,Cnidaria,0,0,0,2.99E-06,5.10E-06,0,0,0,0
IND04100M1_0_ID227122,Unidentified,0,0,0,2.99E-06,0,0,0,0,1.31E-06
IND04100M1_0_ID227168,Unidentified,0,0,0,2.99E-06,0,0,7.73E-07,0,0
IND04100M1_0_ID241837,Unidentified,0,0,0,6.00E-06,0,0,0,0,0
IND04100M1_0_ID246029,Unidentified,0,0,0,6.00E-06,0,0,0,0,0
IND04100M1_0_ID249233,Unidentified,0,0,0,2.99E-06,4.00E-06,0,0,0,0
IND04100M1_0_ID255722,Arthropoda,0,0,0,2.99E-06,0,1.29E-06,0,0,0
IND04100M1_0_ID290111,Unidentified,0,0,0,2.99E-06,0,0,0,0,4.30E-06
IND04100M1_0_ID32534,Cnidaria,0,0,0,6.93E-06,0,0,0,0,0
IND04100M1_0_ID32929,Unidentified,0,0,0,2.99E-06,4.00E-06,0,0,0,0
IND04100M1_0_ID34463,Fungi,0,0,0,2.99E-06,0,1.29E-06,0,0,0
IND04100M1_0_ID59814,Unidentified,0,0,0,2.99E-06,0,1.29E-06,0,0,0
IND04100M1_0_ID62222,Unidentified,0,0,0,2.99E-06,0,0,0,0,1.31E-06
IND04100M1_0_ID9504,Fungi,0,0,0,2.99E-06,0,1.66E-06,0,0,0
IND04500M1_0_ID13141,Unidentified,0,0,0,4.57E-06,0,1.66E-06,0,0,0
IND04500M1_0_ID54677,Arthropoda,0,0,0,4.57E-06,5.10E-06,0,0,0,0
IND04BSM1_0_ID140896,Unidentified,0,0,0,7.87E-06,0,0,0,0,0
IND04BSM1_0_ID142632,Unidentified,0,0,0,3.93E-06,0,0,1.71E-06,0,0
IND04BSM1_0_ID90358,Bryozoa,0,0,0,3.93E-06,0,1.18E-06,0,0,0
IND05100M1_0_ID118683,Annelida,0,0,0,0,8.00E-06,0,0,0,0
IND05100M1_0_ID155689,Annelida,0,0,0,0,8.00E-06,0,0,0,0
IND05100M1_0_ID167160,Unidentified,0,0,0,0,4.00E-06,0,0,0,1.31E-06
IND05100M1_0_ID1771,Unidentified,0,0,0,0,8.00E-06,0,0,0,0
IND05100M1_0_ID177773,Arthropoda,0,0,0,0,4.00E-06,0,1.71E-06,0,0
IND05100M1_0_ID190102,Unidentified,0,0,0,0,8.00E-06,0,0,0,0
IND05100M1_0_ID190358,Unidentified,0,0,0,0,4.00E-06,1.29E-06,0,0,0
IND05100M1_0_ID209637,Unidentified,0,0,0,0,4.00E-06,1.29E-06,0,0,0
IND05100M1_0_ID212148,Unidentified,0,0,0,0,4.00E-06,0,7.73E-07,0,0
IND05100M1_0_ID32637,Cnidaria,0,0,0,0,4.00E-06,1.29E-06,0,0,0
IND05100M1_0_ID57531,Arthropoda,0,0,0,0,4.00E-06,1.29E-06,0,0,0
IND05100M1_0_ID85185,Unidentified,0,0,0,0,4.00E-06,0,7.73E-07,0,0
IND05100M1_0_ID97863,Rhodophyta,0,0,3.17E-06,0,4.00E-06,0,0,0,0
IND05500M1_0_ID110205,Arthropoda,0,0,0,0,5.10E-06,0,0,0,1.31E-06
IND05500M1_0_ID146496,Annelida,0,0,0,0,1.02E-05,0,0,0,0
IND05500M1_0_ID165399,Porifera,0,0,0,0,5.10E-06,1.18E-06,0,0,0
IND05500M1_0_ID37153,Annelida,0,0,0,0,1.02E-05,0,0,0,0
IND05500M1_0_ID38192,Unidentified,0,0,0,0,5.10E-06,1.18E-06,0,0,0
IND05500M1_0_ID87832,Arthropoda,0,0,0,0,1.02E-05,0,0,0,0
IND05BSM1_0_ID103610,Unidentified,0,0,0,0,9.93E-06,0,0,0,0
IND05BSM1_0_ID13761,Arthropoda,0,0,0,0,9.93E-06,0,0,0,0
IND05BSM1_0_ID152974,Unidentified,0,0,0,0,9.93E-06,0,0,0,0
IND05BSM1_0_ID97447,Unidentified,0,0,0,0,4.97E-06,0,1.71E-06,0,0
IND06100M1_0_ID111248,Unidentified,0,0,0,0,0,2.59E-06,0,0,0
IND06100M1_0_ID125224,Cnidaria,0,0,0,0,0,2.59E-06,0,0,0
IND06100M1_0_ID1965,Unidentified,0,0,0,0,0,2.59E-06,0,0,0
IND06100M1_0_ID53388,Unidentified,0,0,0,0,0,2.59E-06,0,0,0
IND06100M1_0_ID58552,Unidentified,0,0,0,0,0,2.59E-06,0,0,0
IND06100M1_0_ID6553,Unidentified,0,0,3.93E-06,0,0,1.29E-06,0,0,0
IND06100M1_0_ID85117,Unidentified,0,0,3.93E-06,0,0,1.29E-06,0,0,0
IND06500M1_0_ID21103,Mollusca,0,0,0,0,0,3.32E-06,0,0,0
IND06500M1_0_ID48221,Unidentified,0,0,0,0,0,1.66E-06,1.71E-06,0,0
IND06500M3_0_ID117365,Arthropoda,0,0,0,0,0,3.32E-06,0,0,0
IND06500M3_0_ID11819,Unidentified,0,0,0,0,0,2.95E-06,0,0,0
IND06500M3_0_ID31396,Echinodermata,0,0,0,0,0,3.32E-06,0,0,0
IND06500M3_0_ID31604,Fungi,0,0,0,0,0,2.95E-06,0,0,0
IND06500M3_0_ID31786,Unidentified,0,0,0,0,0,1.66E-06,0,0,1.31E-06
IND06500M3_0_ID36556,Unidentified,0,0,0,0,0,3.32E-06,0,0,0
IND06500M3_0_ID39255,Unidentified,0,0,3.93E-06,0,0,1.66E-06,0,0,0
IND06500M3_0_ID4049,Rhodophyta,0,0,0,0,0,2.84E-06,0,0,0
IND06500M3_0_ID41522,Arthropoda,0,0,0,0,0,1.66E-06,1.71E-06,0,0
IND06500M3_0_ID42666,Fungi,0,0,0,0,0,3.32E-06,0,0,0
IND06500M3_0_ID57031,Unidentified,0,0,0,0,0,3.32E-06,0,0,0
IND06500M3_0_ID59867,Arthropoda,0,0,0,0,0,3.32E-06,0,0,0
IND06500M3_0_ID73388,Unidentified,0,0,0,0,0,3.32E-06,0,0,0
IND06500M3_0_ID80368,Unidentified,0,0,0,0,0,3.32E-06,0,0,0
IND06500M5_0_ID103486,Unidentified,0,0,0,0,0,3.32E-06,0,0,0
IND06500M5_0_ID167528,Annelida,0,0,0,0,0,3.32E-06,0,0,0
IND06500M5_0_ID17564,Unidentified,0,0,0,0,0,3.32E-06,0,0,0
IND06500M5_0_ID24817,Unidentified,0,0,3.93E-06,0,0,1.66E-06,0,0,0
IND06500M5_0_ID31381,Unidentified,0,0,0,0,0,1.66E-06,0,0,1.31E-06
IND06500M5_0_ID36912,Unidentified,0,0,0,0,0,1.66E-06,7.73E-07,0,0
IND06500M5_0_ID63568,Cnidaria,0,0,0,0,0,1.66E-06,0,0,1.31E-06
IND06BSM1_0_ID45407,Unidentified,0,0,0,0,0,2.36E-06,0,0,0
IND06BSM1_0_ID71901,Porifera,0,0,0,0,0,1.18E-06,7.73E-07,0,0
IND06BSM3_0_ID10166,Unidentified,0,0,0,0,0,2.36E-06,0,0,0
IND06BSM3_0_ID126811,Ochrophyta,0,0,0,0,0,2.84E-06,0,0,0
IND06BSM3_0_ID132255,Unidentified,0,0,0,0,0,2.36E-06,0,0,0
IND06BSM3_0_ID137361,Unidentified,0,0,0,0,0,1.18E-06,7.73E-07,0,0
IND06BSM3_0_ID39353,Unidentified,0,0,0,0,0,2.36E-06,0,0,0
IND06BSM3_0_ID5728,Unidentified,0,0,0,0,0,2.47E-06,0,0,0
IND06BSM4_0_ID101078,Unidentified,0,0,0,0,0,2.36E-06,0,0,0
IND06BSM4_0_ID30857,Bryozoa,0,0,3.17E-06,0,0,1.18E-06,0,0,0
IND06BSM4_0_ID64177,Cnidaria,0,0,0,0,0,2.47E-06,0,0,0
IND06BSM4_0_ID67458,Unidentified,0,0,0,0,0,2.36E-06,0,0,0
IND06BSM4_0_ID6801,Bryozoa,0,0,0,0,0,2.47E-06,0,0,0
IND06BSM4_0_ID68116,Bryozoa,0,0,0,0,0,1.18E-06,7.73E-07,0,0
IND06BSM4_0_ID79957,Unidentified,0,0,0,0,0,1.18E-06,0,0,1.54E-06
IND07100M1_0_ID122445,Unidentified,0,0,3.93E-06,0,0,0,1.71E-06,0,0
IND07100M1_0_ID138994,Unidentified,0,0,7.87E-06,0,0,0,0,0,0
IND07100M1_0_ID140751,Cnidaria,0,0,7.87E-06,0,0,0,0,0,0
IND07100M1_0_ID146447,Unidentified,0,0,7.87E-06,0,0,0,0,0,0
IND07100M1_0_ID172315,Unidentified,0,0,3.93E-06,0,0,0,7.73E-07,0,0
IND07100M1_0_ID174297,Unidentified,0,0,7.87E-06,0,0,0,0,0,0
IND07100M1_0_ID181416,Unidentified,0,0,3.93E-06,0,0,0,1.71E-06,0,0
IND07100M1_0_ID196433,Unidentified,0,0,7.87E-06,0,0,0,0,0,0
IND07100M1_0_ID209552,Unidentified,0,0,3.93E-06,0,0,0,1.71E-06,0,0
IND07100M1_0_ID43592,Unidentified,0,0,3.93E-06,0,0,0,1.71E-06,0,0
IND07100M1_0_ID8498,Unidentified,0,0,3.93E-06,0,0,0,1.71E-06,0,0
IND07500M1_0_ID12188,Annelida,0,0,5.27E-06,0,0,0,0,0,0
IND07500M1_0_ID122438,Unidentified,0,0,5.27E-06,0,0,0,0,0,0
IND07500M1_0_ID141655,Unidentified,0,0,5.27E-06,0,0,0,0,0,0
IND07500M1_0_ID166411,Arthropoda,0,0,2.63E-06,0,0,1.66E-06,0,0,0
IND07500M1_0_ID19047,Unidentified,0,0,5.27E-06,0,0,0,0,0,0
IND07500M1_0_ID269942,Arthropoda,0,0,2.63E-06,0,0,0,0,0,1.31E-06
IND07500M1_0_ID86524,Annelida,0,0,2.63E-06,0,0,0,7.73E-07,0,0
IND07BSM1_0_ID114233,Unidentified,0,0,6.33E-06,0,0,0,0,0,0
IND07BSM1_0_ID156099,Unidentified,0,0,6.33E-06,0,0,0,0,0,0
IND07BSM1_0_ID189796,Cnidaria,0,0,6.33E-06,0,0,0,0,0,0
IND07BSM1_0_ID9412,Unidentified,0,0,6.33E-06,0,0,0,0,0,0
IND11100M1_0_ID14884,Unidentified,0,0,0,0,0,0,3.43E-06,0,0
IND11100M1_0_ID22312,Unidentified,0,0,0,0,0,0,3.43E-06,0,0
IND11100M1_0_ID28525,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
IND11100M1_0_ID36564,Unidentified,0,0,0,0,0,0,3.43E-06,0,0
IND11100M1_0_ID64940,Unidentified,0,0,0,0,0,0,1.71E-06,0,1.31E-06
IND11100M1_0_ID6933,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
IND11100M1_0_ID95128,Fungi,0,0,0,0,0,0,1.71E-06,3.43E-06,0
IND11100M3_0_ID105023,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
IND11100M3_0_ID108821,Rhodophyta,0,0,0,0,0,1.66E-06,1.71E-06,0,0
IND11100M3_0_ID126811,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
IND11100M3_0_ID138583,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
IND11100M3_0_ID144397,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
IND11100M3_0_ID150355,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
IND11100M3_0_ID162621,Unidentified,0,0,0,0,0,0,3.43E-06,0,0
IND11100M3_0_ID163584,Unidentified,0,0,0,0,0,0,3.43E-06,0,0
IND11100M3_0_ID215211,Unidentified,0,0,0,0,0,0,3.43E-06,0,0
IND11100M3_0_ID215427,Bryozoa,0,0,0,0,0,0,3.43E-06,0,0
IND11100M3_0_ID22323,Arthropoda,0,0,0,0,0,0,2.48E-06,0,0
IND11100M3_0_ID225319,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
IND11100M3_0_ID229711,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
IND11100M3_0_ID233720,Unidentified,0,0,0,0,0,1.29E-06,1.71E-06,0,0
IND11100M3_0_ID261900,Porifera,0,0,0,0,0,0,1.71E-06,0,1.31E-06
IND11100M3_0_ID265386,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
IND11100M3_0_ID267604,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
IND11100M3_0_ID270232,Unidentified,0,0,0,0,0,1.29E-06,1.71E-06,0,0
IND11100M3_0_ID276281,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
IND11100M3_0_ID278045,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
IND11100M3_0_ID306657,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
IND11100M3_0_ID320340,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
IND11100M3_0_ID322384,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
IND11100M3_0_ID324885,Annelida,0,0,0,0,0,0,2.48E-06,0,0
IND11100M3_0_ID346447,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
IND11100M3_0_ID367974,Rhodophyta,0,0,0,0,0,0,2.48E-06,0,0
IND11100M3_0_ID39830,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
IND11100M3_0_ID45424,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
IND11100M3_0_ID91711,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
IND11100M4_0_ID109344,Unidentified,0,0,0,0,0,1.29E-06,7.73E-07,0,0
IND11100M4_0_ID117304,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND11100M4_0_ID119605,Unidentified,0,0,0,0,0,1.29E-06,7.73E-07,0,0
IND11100M4_0_ID135400,Unidentified,0,0,0,0,0,1.29E-06,7.73E-07,0,0
IND11100M4_0_ID151947,Unidentified,0,0,0,0,0,1.66E-06,7.73E-07,0,0
IND11100M4_0_ID168705,Unidentified,0,0,0,0,0,1.29E-06,7.73E-07,0,0
IND11100M4_0_ID176004,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND11100M4_0_ID196243,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND11100M4_0_ID203309,Unidentified,0,0,0,0,0,1.18E-06,7.73E-07,0,0
IND11100M4_0_ID207327,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND11100M4_0_ID220354,Unidentified,0,0,0,0,0,1.29E-06,7.73E-07,0,0
IND11100M4_0_ID22998,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND11100M4_0_ID240430,Unidentified,0,0,0,0,0,1.29E-06,7.73E-07,0,0
IND11100M4_0_ID25726,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND11100M4_0_ID263392,Unidentified,0,0,0,0,0,0,7.73E-07,0,4.30E-06
IND11100M4_0_ID263777,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND11100M4_0_ID28587,Unidentified,0,0,0,0,0,1.29E-06,7.73E-07,0,0
IND11100M4_0_ID294250,Unidentified,0,0,0,0,0,1.18E-06,7.73E-07,0,0
IND11100M4_0_ID306311,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND11100M4_0_ID345643,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND11100M4_0_ID365553,Arthropoda,0,0,0,0,0,0,1.55E-06,0,0
IND11100M4_0_ID367617,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND11100M4_0_ID374116,Unidentified,0,0,0,0,0,1.29E-06,7.73E-07,0,0
IND11100M4_0_ID39591,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND11100M4_0_ID423824,Unidentified,0,0,0,0,0,0,7.73E-07,0,4.30E-06
IND11100M4_0_ID83331,Unidentified,0,0,0,0,0,1.29E-06,7.73E-07,0,0
IND11100M4_0_ID84176,Rhodophyta,0,0,0,0,0,1.18E-06,7.73E-07,0,0
IND11500M1_0_ID116848,Unidentified,0,0,0,0,0,1.29E-06,7.73E-07,0,0
IND11500M1_0_ID153442,Unidentified,0,0,0,0,0,0,7.73E-07,3.43E-06,0
IND11500M1_0_ID173589,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND11500M1_0_ID213020,Unidentified,0,0,0,0,0,1.29E-06,7.73E-07,0,0
IND11500M1_0_ID233755,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND11500M1_0_ID235872,Arthropoda,0,0,0,0,0,0,7.73E-07,5.33E-06,0
IND11500M1_0_ID258525,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND11500M1_0_ID41702,Rhodophyta,0,0,0,0,0,0,7.73E-07,3.47E-06,0
IND11500M1_0_ID51506,Arthropoda,0,0,0,0,0,0,6.44E-06,0,0
IND11500M1_0_ID70069,Rhodophyta,0,0,0,0,0,0,1.55E-06,0,0
IND11500M1_0_ID78635,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND11500M1_0_ID7939,Bryozoa,0,0,0,0,0,0,7.73E-07,0,1.54E-06
IND11500M1_0_ID81023,Rhodophyta,0,0,0,0,0,0,7.73E-07,0,1.31E-06
IND11500M3_0_ID102852,Arthropoda,0,0,0,0,0,0,1.55E-06,0,0
IND11500M3_0_ID107585,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND11500M3_0_ID110528,Unidentified,0,0,0,0,0,0,7.73E-07,0,4.30E-06
IND11500M3_0_ID110984,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND11500M3_0_ID122628,Unidentified,0,0,0,0,0,0,7.73E-07,0,1.31E-06
IND11500M3_0_ID124890,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND11500M3_0_ID126643,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND11500M3_0_ID130680,Bryozoa,0,0,0,0,0,0,1.55E-06,0,0
IND11500M3_0_ID133835,Unidentified,0,0,0,0,0,1.29E-06,7.73E-07,0,0
IND11500M3_0_ID15353,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND11500M3_0_ID158861,Nemertea,0,0,0,0,0,0,1.55E-06,0,0
IND11500M3_0_ID159895,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND11500M3_0_ID165034,Rhodophyta,0,0,0,0,0,0,1.55E-06,0,0
IND11500M3_0_ID51765,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND11500M3_0_ID67017,Unidentified,0,0,0,0,0,1.29E-06,7.73E-07,0,0
IND11500M3_0_ID72210,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND11500M3_0_ID75262,Fungi,0,0,0,0,0,0,1.55E-06,0,0
IND11500M3_0_ID92120,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND11500M3_0_ID95562,Bryozoa,0,0,0,0,0,0,1.55E-06,0,0
IND11500M3_0_ID96670,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND11500M4_0_ID111393,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND11500M4_0_ID117042,Mollusca,0,0,0,0,0,0,1.55E-06,0,0
IND11500M4_0_ID13223,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND11500M4_0_ID139411,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
IND12100M1_0_ID12762,Unidentified,0,0,0,0,0,0,0,1.07E-05,0
IND12100M1_0_ID48500,Unidentified,0,0,0,0,0,0,0,5.33E-06,4.30E-06
IND12100M1_0_ID89490,Unidentified,0,0,0,0,0,0,0,1.07E-05,0
IND12500M1_0_ID178139,Rhodophyta,0,0,0,0,0,0,0,6.87E-06,0
IND12500M1_0_ID228103,Rhodophyta,0,0,0,0,0,0,0,6.87E-06,0
IND12BSM1_0_ID186684,Rhodophyta,0,0,0,0,0,0,0,6.90E-06,0
IND12BSM1_0_ID194312,Unidentified,0,0,0,0,0,0,0,6.90E-06,0
IND12BSM1_0_ID197364,Unidentified,0,0,0,0,0,0,0,3.47E-06,1.54E-06
IND12BSM1_0_ID236257,Rhodophyta,0,0,0,0,0,1.29E-06,0,3.47E-06,0
IND12BSM1_0_ID30304,Unidentified,0,0,0,0,0,1.29E-06,0,3.47E-06,0
IND13100M1_0_ID120452,Unidentified,0,0,0,0,0,0,0,0,8.57E-06
IND13100M1_0_ID126543,Unidentified,0,0,0,0,0,1.29E-06,0,0,4.30E-06
IND13100M1_0_ID131346,Unidentified,0,0,0,0,0,0,0,0,8.57E-06
IND13100M1_0_ID154665,Unidentified,0,0,0,0,0,1.29E-06,0,0,4.30E-06
IND13100M1_0_ID16950,Unidentified,0,0,0,0,0,0,0,0,8.57E-06
IND13100M1_0_ID199736,Unidentified,0,0,0,0,0,0,0,0,5.61E-06
IND13100M1_0_ID20145,Unidentified,0,0,0,0,0,0,0,0,8.57E-06
IND13100M1_0_ID47225,Unidentified,0,0,0,0,0,0,0,0,5.61E-06
IND13500M1_0_ID17578,Unidentified,0,0,0,0,0,0,0,0,2.62E-06
IND13500M1_0_ID17716,Unidentified,0,0,0,0,0,0,0,0,2.62E-06
IND13500M1_0_ID26686,Rhodophyta,0,0,0,0,0,1.29E-06,0,0,1.31E-06
IND13500M1_0_ID28041,Arthropoda,0,0,0,0,0,0,0,0,2.62E-06
IND13500M1_0_ID71345,Arthropoda,0,0,0,0,0,0,0,0,2.62E-06
IND13500M1_0_ID7150,Rhodophyta,0,0,0,0,0,0,0,0,2.62E-06
IND13500M3_0_ID107683,Unidentified,0,0,0,0,0,0,0,0,2.62E-06
IND13500M3_0_ID112268,Annelida,0,0,0,0,0,0,0,0,2.62E-06
IND13500M3_0_ID120335,Annelida,0,0,0,0,0,0,0,0,2.62E-06
IND13500M3_0_ID120741,Arthropoda,0,0,0,0,0,0,0,0,2.62E-06
IND13500M3_0_ID120749,Unidentified,0,0,0,0,0,0,0,0,2.62E-06
IND13500M3_0_ID38941,Unidentified,0,0,0,0,0,0,0,0,2.62E-06
IND13500M3_0_ID39478,Annelida,0,0,0,0,0,0,0,0,2.62E-06
IND13500M3_0_ID4374,Unidentified,0,0,0,0,0,0,0,0,2.62E-06
IND13500M3_0_ID73609,Arthropoda,0,0,0,0,0,0,0,0,2.62E-06
IND13500M3_0_ID82545,Cnidaria,0,0,0,0,0,1.66E-06,0,0,1.31E-06
IND13500M3_0_ID843,Annelida,0,0,0,0,0,1.66E-06,0,0,1.31E-06
IND13500M3_0_ID92905,Mollusca,0,0,0,0,0,0,0,0,2.62E-06
IND13500M4_0_ID107459,Unidentified,0,0,0,0,0,1.29E-06,0,0,1.31E-06
